event_id,prog_id,athlete_id,full_name,country,finish_status,finish_position,swimtime,t1time,biketime,t2time,runtime,total_time,prog_name,prog_distance_category,event_name,event_date,cat_name,swim_distance,bike_distance,run_distance,swimtime_sec,t1time_sec,biketime_sec,t2time_sec,runtime_sec,total_time_sec,para_subclass,time_factor_sec,time_factor_year,time_factor_applied,swimtime_sec_adjusted,total_time_sec_adjusted,sum_splits_sec,total_time_sec_raw,swimtime_sec_raw,time_factor_segment_sec,distance_panel,swim_pace_s_per_100m,bike_pace_s_per_km,run_pace_s_per_km,bike_speed_kmh,bike_speed_mph,total_time_fmt,event_label,run_pace_s_per_km_outlier,swim_pace_s_per_100m_outlier,runtime_sec_outlier,bike_speed_kmh_outlier,swimtime_sec_outlier,bike_pace_s_per_km_outlier,t1time_sec_outlier,t2time_sec_outlier,biketime_sec_outlier
173746,582727,142163,Leticia Freitas B1,Brazil,FINISH,9.0,00:14:01,00:02:06,00:33:56,00:02:11,00:24:10,01:16:24,PTVI Women,sprint,2023 World Triathlon Para Championships Pontevedra,2023-09-22,World Championships,750.0,19600.0,5000.0,841.0,126.0,2036.0,131.0,1450.0,4584.0,B1,,,False,841.0,4584.0,4584.0,4584.0,841.0,0.0,Sprint,112.13333333333334,103.87755102040816,290.0,34.656188605108056,21.5343505697446,1:16:24,2023 World Triathlon Para Championships Pontevedra,False,False,False,False,False,False,False,False,False
173746,582727,165205,McClain Hermes B1,United States,FINISH,8.0,00:13:14,00:02:06,00:34:44,00:01:43,00:24:29,01:16:14,PTVI Women,sprint,2023 World Triathlon Para Championships Pontevedra,2023-09-22,World Championships,750.0,19600.0,5000.0,794.0,126.0,2084.0,103.0,1469.0,4574.0,B1,,,False,794.0,4574.0,4576.0,4576.0,794.0,-2.0,Sprint,105.86666666666666,106.3265306122449,293.8,33.85796545105566,21.03835785028791,1:16:14,2023 World Triathlon Para Championships Pontevedra,False,False,False,False,False,False,False,False,False
173746,582727,166501,Francesca Tarantello B3,Italy,FINISH,1.0,00:10:30,00:01:24,00:31:09,00:01:41,00:19:26,01:07:19,PTVI Women,sprint,2023 World Triathlon Para Championships Pontevedra,2023-09-22,World Championships,750.0,19600.0,5000.0,630.0,84.0,1869.0,101.0,1166.0,4039.0,B3,,,False,630.0,4039.0,3850.0,3850.0,630.0,189.0,Sprint,84.0,95.35714285714285,233.2,37.752808988764045,23.458500674157303,1:07:19,2023 World Triathlon Para Championships Pontevedra,False,False,False,False,False,False,False,False,False
173746,582727,176849,Anja Renner B3,Germany,FINISH,4.0,00:13:37,00:01:54,00:31:03,00:01:38,00:19:26,01:10:46,PTVI Women,sprint,2023 World Triathlon Para Championships Pontevedra,2023-09-22,World Championships,750.0,19600.0,5000.0,817.0,114.0,1863.0,98.0,1166.0,4246.0,B3,,,False,817.0,4246.0,4058.0,4058.0,817.0,188.0,Sprint,108.93333333333334,95.05102040816325,233.2,37.874396135265705,23.534051400966188,1:10:46,2023 World Triathlon Para Championships Pontevedra,False,False,False,False,False,False,False,False,False
175735,596447,176849,Anja Renner B3,Germany,FINISH,1.0,00:11:56,00:00:47,00:29:07,00:00:00,00:19:09,01:04:10,PTVI Women,sprint,2023 World Triathlon Para Cup Alhandra,2023-10-07,World Para Cup,750.0,19950.0,4930.0,716.0,47.0,1747.0,,1149.0,3850.0,B3,,,False,716.0,3850.0,,,716.0,,Sprint,95.46666666666667,87.56892230576442,233.0628803245436,41.110475100171726,25.544857023468804,1:04:10,2023 World Triathlon Para Cup Alhandra,False,False,False,False,False,False,False,False,False
175735,596447,166501,Francesca Tarantello B3,Italy,FINISH,3.0,00:10:06,00:00:46,00:30:37,00:00:00,00:20:24,01:05:04,PTVI Women,sprint,2023 World Triathlon Para Cup Alhandra,2023-10-07,World Para Cup,750.0,19950.0,4930.0,606.0,46.0,1837.0,,1224.0,3904.0,B3,,,False,606.0,3904.0,,,606.0,,Sprint,80.8,92.08020050125313,248.27586206896552,39.096352749047355,24.293339804028303,1:05:04,2023 World Triathlon Para Cup Alhandra,False,False,False,False,False,False,False,False,False
175735,596447,142163,Leticia Freitas B1,Brazil,FINISH,5.0,00:13:19,00:01:05,00:35:25,00:00:00,00:20:55,01:10:44,PTVI Women,sprint,2023 World Triathlon Para Cup Alhandra,2023-10-07,World Para Cup,750.0,19950.0,4930.0,799.0,65.0,2125.0,,1255.0,4244.0,B1,,,False,799.0,4244.0,,,799.0,,Sprint,106.53333333333333,106.51629072681705,254.56389452332658,33.79764705882353,21.000877750588234,1:10:44,2023 World Triathlon Para Cup Alhandra,False,False,False,False,False,False,False,False,False
183281,622237,40701,Susana Rodriguez B1,Spain,FINISH,1.0,00:12:15,00:01:13,00:33:47,00:00:49,00:18:32,01:06:38,PTVI Women,sprint,2023 World Triathlon Para Cup Malaga,2023-10-21,World Para Cup,750.0,20000.0,5000.0,735.0,73.0,2027.0,49.0,1112.0,3998.0,B1,,,False,735.0,3998.0,3996.0,3996.0,735.0,2.0,Sprint,98.0,101.35,222.4,35.52047360631475,22.071392205229404,1:06:38,2023 World Triathlon Para Cup Malaga,False,False,False,False,False,False,False,False,False
183281,622237,129626,Judith MacCombe B3,Ireland,FINISH,3.0,00:11:40,00:01:28,00:34:14,00:01:00,00:20:19,01:11:54,PTVI Women,sprint,2023 World Triathlon Para Cup Malaga,2023-10-21,World Para Cup,750.0,20000.0,5000.0,700.0,88.0,2054.0,60.0,1219.0,4314.0,B3,,,False,700.0,4314.0,4121.0,4121.0,700.0,193.0,Sprint,93.33333333333333,102.7,243.8,35.05355404089581,21.781261927945472,1:11:54,2023 World Triathlon Para Cup Malaga,False,False,False,False,False,False,False,False,False
183649,624252,129626,Judith MacCombe B3,Ireland,FINISH,2.0,00:13:12,00:01:07,00:33:58,00:00:51,00:18:38,01:10:59,PTVI Women,sprint,2023 World Triathlon Para Cup Taranto,2023-10-29,World Para Cup,750.0,21000.0,5000.0,792.0,67.0,2038.0,51.0,1118.0,4259.0,B3,,,False,792.0,4259.0,4066.0,4066.0,792.0,193.0,Sprint,105.6,97.04761904761905,223.6,37.09519136408243,23.049876153091265,1:10:59,2023 World Triathlon Para Cup Taranto,False,False,False,False,False,False,False,False,False
183780,628091,176849,Anja Renner B3,Germany,FINISH,1.0,00:12:28,00:01:09,00:32:04,00:01:19,00:19:52,01:10:05,PTVI Women,sprint,2024 World Triathlon Para Series Devonport,2024-03-15,World Para Series,750.0,20000.0,5000.0,748.0,69.0,1924.0,79.0,1192.0,4205.0,B3,191.0,2024.0,True,748.0,4205.0,4012.0,4012.0,748.0,193.0,Sprint,99.73333333333333,96.2,238.4,37.42203742203742,23.252968814968813,1:10:05,2024 World Triathlon Para Series Devonport,False,False,False,False,False,False,False,False,False
183780,628091,165205,McClain Hermes B1,United States,FINISH,7.0,00:12:26,00:01:25,00:35:56,00:01:32,00:25:42,01:17:02,PTVI Women,sprint,2024 World Triathlon Para Series Devonport,2024-03-15,World Para Series,750.0,20000.0,5000.0,746.0,85.0,2156.0,92.0,1542.0,4622.0,B1,191.0,2024.0,False,746.0,4622.0,4621.0,4621.0,746.0,1.0,Sprint,99.46666666666667,107.8,308.4,33.39517625231911,20.750794063079777,1:17:02,2024 World Triathlon Para Series Devonport,False,False,False,False,False,False,False,False,False
183780,628091,129626,Judith MacCombe B3,Ireland,FINISH,3.0,00:13:16,00:01:10,00:33:30,00:01:27,00:18:46,01:11:22,PTVI Women,sprint,2024 World Triathlon Para Series Devonport,2024-03-15,World Para Series,750.0,20000.0,5000.0,796.0,70.0,2010.0,87.0,1126.0,4282.0,B3,191.0,2024.0,True,796.0,4282.0,4089.0,4089.0,796.0,193.0,Sprint,106.13333333333334,100.5,225.2,35.82089552238806,22.258065671641788,1:11:22,2024 World Triathlon Para Series Devonport,False,False,False,False,False,False,False,False,False
183780,628091,83022,Alison Peasgood B2,Great Britain,FINISH,2.0,00:11:58,00:01:09,00:33:11,00:01:16,00:20:22,01:11:08,PTVI Women,sprint,2024 World Triathlon Para Series Devonport,2024-03-15,World Para Series,750.0,20000.0,5000.0,718.0,69.0,1991.0,76.0,1222.0,4268.0,B2,191.0,2024.0,True,718.0,4268.0,4076.0,4076.0,718.0,192.0,Sprint,95.73333333333333,99.55,244.4,36.16273229532898,22.47047312908086,1:11:08,2024 World Triathlon Para Series Devonport,False,False,False,False,False,False,False,False,False
185647,631972,166501,Francesca Tarantello B3,Italy,FINISH,1.0,00:10:27,00:01:06,00:30:49,00:00:49,00:19:33,01:05:52,PTVI Women,sprint,2024 World Triathlon Para Cup Yenisehir,2024-04-21,World Para Cup,750.0,20300.0,5000.0,627.0,66.0,1849.0,49.0,1173.0,3952.0,B3,191.0,2024.0,True,627.0,3952.0,3764.0,3764.0,627.0,188.0,Sprint,83.6,91.08374384236453,234.6,39.52406706327745,24.559109075175773,1:05:52,2024 World Triathlon Para Cup Yenisehir,False,False,False,False,False,False,False,False,False
183781,630332,129627,Chloe MacCombe B3,Ireland,FINISH,3.0,00:12:49,00:01:28,00:29:38,00:01:00,00:19:27,01:07:33,PTVI Women,sprint,2024 World Triathlon Para Series Yokohama,2024-05-11,World Para Series,,20000.0,4980.0,769.0,88.0,1778.0,60.0,1167.0,4053.0,B3,191.0,2024.0,True,769.0,4053.0,3862.0,3862.0,769.0,191.0,Sprint,,88.9,234.33734939759034,40.49493813273341,25.16238020247469,1:07:33,2024 World Triathlon Para Series Yokohama,False,False,False,False,False,False,False,False,False
183781,630332,40701,Susana Rodriguez B1,Spain,FINISH,2.0,00:11:45,00:01:26,00:30:54,00:00:54,00:19:35,01:04:34,PTVI Women,sprint,2024 World Triathlon Para Series Yokohama,2024-05-11,World Para Series,,20000.0,4980.0,705.0,86.0,1854.0,54.0,1175.0,3874.0,B1,191.0,2024.0,False,705.0,3874.0,3874.0,3874.0,705.0,0.0,Sprint,,92.7,235.94377510040158,38.83495145631068,24.130912621359222,1:04:34,2024 World Triathlon Para Series Yokohama,False,False,False,False,False,False,False,False,False
183781,630332,129626,Judith MacCombe B3,Ireland,FINISH,4.0,00:13:24,00:01:18,00:30:07,00:00:52,00:18:48,01:07:40,PTVI Women,sprint,2024 World Triathlon Para Series Yokohama,2024-05-11,World Para Series,,20000.0,4980.0,804.0,78.0,1807.0,52.0,1128.0,4060.0,B3,191.0,2024.0,True,804.0,4060.0,3869.0,3869.0,804.0,191.0,Sprint,,90.35,226.50602409638552,39.84504703929164,24.758556723851687,1:07:40,2024 World Triathlon Para Series Yokohama,False,False,False,False,False,False,False,False,False
183781,630332,166501,Francesca Tarantello B3,Italy,FINISH,1.0,00:10:16,00:01:08,00:30:18,00:00:49,00:18:48,01:04:30,PTVI Women,sprint,2024 World Triathlon Para Series Yokohama,2024-05-11,World Para Series,,20000.0,4980.0,616.0,68.0,1818.0,49.0,1128.0,3870.0,B3,191.0,2024.0,True,616.0,3870.0,3679.0,3679.0,616.0,191.0,Sprint,,90.9,226.50602409638552,39.603960396039604,24.608752475247524,1:04:30,2024 World Triathlon Para Series Yokohama,False,False,False,False,False,False,False,False,False
183781,630332,142163,Leticia Freitas B1,Brazil,FINISH,8.0,00:12:35,00:01:55,00:33:33,00:01:06,00:21:09,01:10:18,PTVI Women,sprint,2024 World Triathlon Para Series Yokohama,2024-05-11,World Para Series,,20000.0,4980.0,755.0,115.0,2013.0,66.0,1269.0,4218.0,B1,191.0,2024.0,False,755.0,4218.0,4218.0,4218.0,755.0,0.0,Sprint,,100.65,254.8192771084337,35.76751117734724,22.22489418777943,1:10:18,2024 World Triathlon Para Series Yokohama,False,False,False,False,False,False,False,False,False
183782,631798,129626,Judith MacCombe B3,Ireland,FINISH,1.0,00:12:56,00:01:06,00:26:40,00:00:57,00:19:45,01:05:02,PTVI Women,sprint,2024 World Triathlon Para Cup Samarkand,2024-05-18,World Para Cup,750.0,19000.0,5000.0,776.0,66.0,1600.0,57.0,1185.0,3902.0,B3,191.0,2024.0,True,776.0,3902.0,3684.0,3684.0,776.0,218.0,Sprint,103.46666666666667,84.21052631578948,237.0,42.75,26.56361025,1:05:02,2024 World Triathlon Para Cup Samarkand,False,False,False,False,False,False,False,False,False
183782,631798,165205,McClain Hermes B1,United States,FINISH,5.0,00:12:10,00:01:20,00:28:32,00:01:02,00:25:11,01:08:15,PTVI Women,sprint,2024 World Triathlon Para Cup Samarkand,2024-05-18,World Para Cup,750.0,19000.0,5000.0,730.0,80.0,1712.0,62.0,1511.0,4095.0,B1,191.0,2024.0,False,730.0,4095.0,4095.0,4095.0,730.0,0.0,Sprint,97.33333333333333,90.10526315789474,302.2,39.953271028037385,24.825803971962618,1:08:15,2024 World Triathlon Para Cup Samarkand,False,False,False,False,False,False,False,False,False
183782,631798,83022,Alison Peasgood B2,Great Britain,FINISH,3.0,00:11:23,00:01:10,00:27:20,00:00:49,00:21:55,01:06:15,PTVI Women,sprint,2024 World Triathlon Para Cup Samarkand,2024-05-18,World Para Cup,750.0,19000.0,5000.0,683.0,70.0,1640.0,49.0,1315.0,3975.0,B2,191.0,2024.0,True,683.0,3975.0,3757.0,3757.0,683.0,218.0,Sprint,91.06666666666666,86.3157894736842,263.0,41.707317073170735,25.915717317073174,1:06:15,2024 World Triathlon Para Cup Samarkand,False,False,False,False,False,False,False,False,False
183782,631798,142163,Leticia Freitas B1,Brazil,FINISH,4.0,00:13:11,00:01:32,00:29:46,00:01:03,00:21:23,01:06:55,PTVI Women,sprint,2024 World Triathlon Para Cup Samarkand,2024-05-18,World Para Cup,750.0,19000.0,5000.0,791.0,92.0,1786.0,63.0,1283.0,4015.0,B1,191.0,2024.0,False,791.0,4015.0,4015.0,4015.0,791.0,0.0,Sprint,105.46666666666667,94.0,256.6,38.297872340425535,23.797187234042557,1:06:55,2024 World Triathlon Para Cup Samarkand,False,False,False,False,False,False,False,False,False
185648,631992,40701,Susana Rodriguez B1,Spain,DNF,,00:13:17,00:02:07,00:00:00,00:00:00,00:00:00,DNF,PTVI Women,sprint,2024 World Triathlon Para Cup Vigo,2024-06-01,World Para Cup,750.0,20000.0,5.0,,,,,,,B1,191.0,2024.0,False,,,,,,,Sprint,,,,,,,2024 World Triathlon Para Cup Vigo,False,False,False,False,False,False,False,False,False
183784,634144,83022,Alison Peasgood B2,Great Britain,FINISH,3.0,00:11:19,00:01:36,00:35:08,00:00:45,00:19:44,01:11:44,PTVI Women,sprint,2024 World Triathlon Para Series Swansea,2024-06-22,World Para Series,750.0,19480.0,5000.0,679.0,96.0,2108.0,45.0,1184.0,4304.0,B2,191.0,2024.0,True,679.0,4304.0,4112.0,4112.0,679.0,192.0,Sprint,90.53333333333333,108.2135523613963,236.8,33.267552182163186,20.671492166982922,1:11:44,2024 World Triathlon Para Series Swansea,False,False,False,False,False,False,False,False,False
