event_id,prog_id,event_name,tier,distance,error_type,athlete_id,athlete_full_name,predicted_rank,actual_rank,rank_error,pred_total_sec,actual_total_sec,pred_finish_pct,n_field,event_p10
195058,676347,2025 Americas Triathlon Cup Iquique,3,sprint,false_alarm,121666,,9,15,-6,4020.0589233392807,4057.0,0.6558058876848816,16,0.8
195058,676347,2025 Americas Triathlon Cup Iquique,3,sprint,false_alarm,178074,,9,12,-3,3913.5794035346385,3871.0,0.660622026660552,16,0.8
194865,673633,2025 Americas Triathlon Cup Vina del Mar,3,sprint,missed,175528,,16,2,14,3233.9709190644276,3269.0,0.2657768485748146,63,0.7
194865,673633,2025 Americas Triathlon Cup Vina del Mar,3,sprint,missed,132947,,12,1,11,3195.5026856809563,3268.0,0.3020355995016346,63,0.7
194865,673633,2025 Americas Triathlon Cup Vina del Mar,3,sprint,missed,168996,,13,10,3,3278.94475034146,3322.0,0.36346187599746865,63,0.7
194865,673633,2025 Americas Triathlon Cup Vina del Mar,3,sprint,false_alarm,90737,,8,23,-15,3225.0738863170436,3379.0,0.24361144971450988,63,0.7
194865,673633,2025 Americas Triathlon Cup Vina del Mar,3,sprint,false_alarm,110028,,10,27,-17,3193.9498454531604,3397.0,0.2174110765697381,63,0.7
194865,673633,2025 Americas Triathlon Cup Vina del Mar,3,sprint,false_alarm,12773,,3,11,-8,3246.5940477065533,3334.0,0.16662602159653372,63,0.7
194865,673634,2025 Americas Triathlon Cup Vina del Mar,3,sprint,missed,131272,,11,7,4,3800.557277323755,3645.0,0.4118270184149726,31,0.8
194865,673634,2025 Americas Triathlon Cup Vina del Mar,3,sprint,missed,175732,,19,8,11,3911.659807657593,3646.0,0.5966789223944516,31,0.8
194865,673634,2025 Americas Triathlon Cup Vina del Mar,3,sprint,false_alarm,133000,,11,11,0,3784.466121090824,3672.0,0.4043623157187439,31,0.8
194865,673634,2025 Americas Triathlon Cup Vina del Mar,3,sprint,false_alarm,89986,,9,12,-3,3772.4958934985852,3680.0,0.41561200187268016,31,0.8
194875,673993,2025 Americas Triathlon Cup Manta,3,sprint,missed,79840,,19,9,10,3342.1091084523396,3159.0,0.3415263672720358,42,0.6
194875,673993,2025 Americas Triathlon Cup Manta,3,sprint,missed,179213,,20,7,13,3409.3996946036546,3149.0,0.3615976460651274,42,0.6
194875,673993,2025 Americas Triathlon Cup Manta,3,sprint,missed,166519,,13,10,3,3377.004036929006,3159.0,0.28449335045684354,42,0.6
194875,673993,2025 Americas Triathlon Cup Manta,3,sprint,missed,141071,,16,6,10,3398.571975309541,3149.0,0.3058844685085609,42,0.6
194875,673993,2025 Americas Triathlon Cup Manta,3,sprint,false_alarm,39560,,6,12,-6,3287.30057252924,3168.0,0.1626156926311711,42,0.6
194875,673993,2025 Americas Triathlon Cup Manta,3,sprint,false_alarm,103075,,7,22,-15,3333.663703341903,3222.0,0.12238086371467033,42,0.6
194875,673993,2025 Americas Triathlon Cup Manta,3,sprint,false_alarm,163852,,2,17,-15,3321.525189627803,3195.0,0.1444679042515158,42,0.6
194875,673993,2025 Americas Triathlon Cup Manta,3,sprint,false_alarm,56054,,10,19,-9,3256.332500332512,3202.0,0.27372277943620243,42,0.6
194875,673994,2025 Americas Triathlon Cup Manta,3,sprint,missed,195901,,11,10,1,3927.1785126149343,3833.0,0.5942107194440502,18,0.9
194875,673994,2025 Americas Triathlon Cup Manta,3,sprint,false_alarm,143556,,10,12,-2,3922.7504588280235,3851.0,0.6468442534630509,18,0.9
195061,676426,2025 Americas Triathlon Cup and Iberoamerican Championships Maldonado,3,sprint,missed,103889,,17,10,7,3411.11625678019,3350.0,0.33105372487534845,43,0.6
195061,676426,2025 Americas Triathlon Cup and Iberoamerican Championships Maldonado,3,sprint,missed,172565,,16,8,8,3510.7330616296977,3348.0,0.3538048506892376,43,0.6
195061,676426,2025 Americas Triathlon Cup and Iberoamerican Championships Maldonado,3,sprint,missed,166574,,14,9,5,3440.11187313394,3349.0,0.3680289233527801,43,0.6
195061,676426,2025 Americas Triathlon Cup and Iberoamerican Championships Maldonado,3,sprint,missed,165255,,18,7,11,3463.812484681852,3344.0,0.3807678338657136,43,0.6
195061,676426,2025 Americas Triathlon Cup and Iberoamerican Championships Maldonado,3,sprint,false_alarm,125038,,8,14,-6,3367.618770381007,3380.0,0.19741684127328366,43,0.6
195061,676426,2025 Americas Triathlon Cup and Iberoamerican Championships Maldonado,3,sprint,false_alarm,32501,,11,23,-12,3409.192412244382,3537.0,0.31472052461550093,43,0.6
195061,676426,2025 Americas Triathlon Cup and Iberoamerican Championships Maldonado,3,sprint,false_alarm,55886,,5,17,-12,3383.982641787288,3390.0,0.15048858112995572,43,0.6
195061,676426,2025 Americas Triathlon Cup and Iberoamerican Championships Maldonado,3,sprint,false_alarm,166519,,10,15,-5,3384.0945753041196,3381.0,0.30964872242419683,43,0.6
195061,676427,2025 Americas Triathlon Cup and Iberoamerican Championships Maldonado,3,sprint,missed,170577,,12,8,4,3875.2105061880493,3935.0,0.5101253581998432,24,0.9
195061,676427,2025 Americas Triathlon Cup and Iberoamerican Championships Maldonado,3,sprint,false_alarm,180776,,10,11,-1,3753.875316054813,3997.0,0.4361805883854208,24,0.9
194939,674777,2025 Europe Triathlon Sprint and Relay Championships Melilla,4,sprint,missed,158272,,28,10,18,3108.4457256529054,3166.0,0.28897254328591737,63,0.6
194939,674777,2025 Europe Triathlon Sprint and Relay Championships Melilla,4,sprint,missed,158977,,19,5,14,3162.697100736108,3149.0,0.27553210409006323,63,0.6
194939,674777,2025 Europe Triathlon Sprint and Relay Championships Melilla,4,sprint,missed,123682,,12,7,5,3168.168294264803,3159.0,0.24634162232217174,63,0.6
194939,674777,2025 Europe Triathlon Sprint and Relay Championships Melilla,4,sprint,missed,123461,,24,9,15,3229.2807144136827,3166.0,0.30117322138101016,63,0.6
194939,674777,2025 Europe Triathlon Sprint and Relay Championships Melilla,4,sprint,false_alarm,70032,,4,20,-16,3138.5862690923277,3201.0,0.09837362290773802,63,0.6
194939,674777,2025 Europe Triathlon Sprint and Relay Championships Melilla,4,sprint,false_alarm,168603,,5,11,-6,3150.1998675277473,3167.0,0.23124879520327685,63,0.6
194939,674777,2025 Europe Triathlon Sprint and Relay Championships Melilla,4,sprint,false_alarm,47611,,8,47,-39,3211.4903280097406,3361.0,0.23338752028764012,63,0.6
194939,674777,2025 Europe Triathlon Sprint and Relay Championships Melilla,4,sprint,false_alarm,160628,,10,48,-38,3143.1505245690105,3361.0,0.14163206499418737,63,0.6
194939,674778,2025 Europe Triathlon Sprint and Relay Championships Melilla,4,sprint,missed,127941,,14,9,5,3482.380915148647,3515.0,0.2672486082743636,47,0.8
194939,674778,2025 Europe Triathlon Sprint and Relay Championships Melilla,4,sprint,missed,131511,,16,10,6,3590.2894768721326,3527.0,0.2445000740348351,47,0.8
194939,674778,2025 Europe Triathlon Sprint and Relay Championships Melilla,4,sprint,false_alarm,132753,,3,12,-9,3355.4286169677875,3595.0,0.17169496803896353,47,0.8
194939,674778,2025 Europe Triathlon Sprint and Relay Championships Melilla,4,sprint,false_alarm,80605,,7,11,-4,3576.196442661584,3539.0,0.2021745537726213,47,0.8
194936,674218,2025 Europe Triathlon Baltic Championships Otepää,4,sprint,missed,166163,,12,9,3,3355.6784841370245,3603.0,0.6197160967114658,33,0.9
194936,674218,2025 Europe Triathlon Baltic Championships Otepää,4,sprint,false_alarm,172064,,7,11,-4,3284.9209034796186,3646.0,0.4026908549367567,33,0.9
194936,674219,2025 Europe Triathlon Baltic Championships Otepää,4,sprint,missed,167630,,13,7,6,4112.370870412284,4085.0,0.7010927037615106,15,0.8
194936,674219,2025 Europe Triathlon Baltic Championships Otepää,4,sprint,missed,166127,,11,10,1,4063.660319163798,4238.0,0.7985916160107149,15,0.8
194936,674219,2025 Europe Triathlon Baltic Championships Otepää,4,sprint,false_alarm,190926,,10,12,-2,3825.276971652612,4332.0,0.7769450224698767,15,0.8
194936,674219,2025 Europe Triathlon Baltic Championships Otepää,4,sprint,false_alarm,176991,,11,11,0,4017.61432802155,4306.0,0.7890809555595643,15,0.8
194871,676311,2025 Asuncion Junior Pan-American Games,4,sprint,missed,175112,,13,8,5,3350.1743257515627,3318.0,0.47309188295668103,30,0.8
194871,676311,2025 Asuncion Junior Pan-American Games,4,sprint,missed,165196,,10,10,0,3300.1200244586894,3347.0,0.3364701950199962,30,0.8
194871,676311,2025 Asuncion Junior Pan-American Games,4,sprint,false_alarm,166876,,7,16,-9,3315.863813866101,3465.0,0.2866107279893404,30,0.8
194871,676311,2025 Asuncion Junior Pan-American Games,4,sprint,false_alarm,162612,,8,15,-7,3383.8152662333996,3432.0,0.30914568575799956,30,0.8
194871,676312,2025 Asuncion Junior Pan-American Games,4,sprint,missed,180037,,18,6,12,3982.91586036986,3694.0,0.7131059764825353,27,0.9
194871,676312,2025 Asuncion Junior Pan-American Games,4,sprint,false_alarm,166489,,9,13,-4,3908.9270141739435,3900.0,0.573284322673469,27,0.9
195022,676200,2025 Americas Triathlon CARIFTA  Championships Tobago,4,sprint,missed,178063,,12,10,2,4009.2986258937945,4480.0,0.5471726909245711,17,0.9
195022,676200,2025 Americas Triathlon CARIFTA  Championships Tobago,4,sprint,false_alarm,184953,,11,11,0,3750.7714199628913,4485.0,0.5676692771309589,17,0.9
194000,674806,2025 Europe Triathlon Championships Istanbul,4,standard,missed,158977,,15,7,8,6729.472065381889,6311.0,0.2341175880103232,52,0.4
194000,674806,2025 Europe Triathlon Championships Istanbul,4,standard,missed,94563,,13,6,7,6773.7694566714545,6304.0,0.2386228073282257,52,0.4
194000,674806,2025 Europe Triathlon Championships Istanbul,4,standard,missed,63428,,14,8,6,6717.3007909809685,6318.0,0.2650748629765341,52,0.4
194000,674806,2025 Europe Triathlon Championships Istanbul,4,standard,missed,123461,,22,9,13,6759.939122245446,6326.0,0.2699118166797389,52,0.4
194000,674806,2025 Europe Triathlon Championships Istanbul,4,standard,missed,50700,,19,2,17,6733.407291304734,6279.0,0.3634754351527385,52,0.4
194000,674806,2025 Europe Triathlon Championships Istanbul,4,standard,missed,70032,,18,1,17,6964.677628156499,6258.0,0.31038112485405434,52,0.4
194000,674806,2025 Europe Triathlon Championships Istanbul,4,standard,false_alarm,116270,,5,30,-25,6769.0249494360105,6553.0,0.18196479436614862,52,0.4
194000,674806,2025 Europe Triathlon Championships Istanbul,4,standard,false_alarm,107730,,12,29,-17,6925.3831125846655,6549.0,0.244771057000164,52,0.4
194000,674806,2025 Europe Triathlon Championships Istanbul,4,standard,false_alarm,93364,,5,17,-12,6756.904609453405,6391.0,0.20423682427633347,52,0.4
194000,674806,2025 Europe Triathlon Championships Istanbul,4,standard,false_alarm,73205,,9,36,-27,6754.848048341826,6633.0,0.21260012792278948,52,0.4
194000,674806,2025 Europe Triathlon Championships Istanbul,4,standard,false_alarm,158362,,2,16,-14,6759.663156683044,6383.0,0.15188919270813653,52,0.4
194000,674806,2025 Europe Triathlon Championships Istanbul,4,standard,false_alarm,156380,,4,15,-11,6717.139059358186,6373.0,0.1825107476639234,52,0.4
194731,674801,2025 Asia Triathlon Championships Istanbul,4,standard,missed,176721,,22,9,13,7130.82340605738,6606.0,0.5609075565255003,33,0.7
194731,674801,2025 Asia Triathlon Championships Istanbul,4,standard,missed,95497,,15,4,11,7001.216300347315,6559.0,0.3959761590112424,33,0.7
194731,674801,2025 Asia Triathlon Championships Istanbul,4,standard,missed,104247,,18,8,10,7046.842023360092,6593.0,0.4606034068806825,33,0.7
194731,674801,2025 Asia Triathlon Championships Istanbul,4,standard,false_alarm,110784,,2,11,-9,6918.262439620164,6661.0,0.1617756054697956,33,0.7
194731,674801,2025 Asia Triathlon Championships Istanbul,4,standard,false_alarm,110356,,4,12,-8,6997.215592293613,6675.0,0.17657449093514996,33,0.7
194731,674801,2025 Asia Triathlon Championships Istanbul,4,standard,false_alarm,55960,,6,15,-9,7066.640821808627,6730.0,0.23170417587375589,33,0.7
194000,674807,2025 Europe Triathlon Championships Istanbul,4,standard,missed,122267,,18,8,10,7333.381157312125,7015.0,0.36813944799653764,44,0.6
194000,674807,2025 Europe Triathlon Championships Istanbul,4,standard,missed,125021,,15,5,10,7129.79835141336,6986.0,0.32710010447669846,44,0.6
194000,674807,2025 Europe Triathlon Championships Istanbul,4,standard,missed,124901,,16,7,9,7321.087353855455,7006.0,0.2872920568181634,44,0.6
194000,674807,2025 Europe Triathlon Championships Istanbul,4,standard,missed,123462,,21,10,11,7313.397077387441,7027.0,0.39299598822108806,44,0.6
194000,674807,2025 Europe Triathlon Championships Istanbul,4,standard,false_alarm,39683,,8,12,-4,7203.841527152394,7029.0,0.24643752625134718,44,0.6
194000,674807,2025 Europe Triathlon Championships Istanbul,4,standard,false_alarm,71740,,4,13,-9,7238.464131896679,7065.0,0.1538932954091817,44,0.6
194000,674807,2025 Europe Triathlon Championships Istanbul,4,standard,false_alarm,96759,,12,18,-6,7026.017904715886,7138.0,0.33992123715182543,44,0.6
194000,674807,2025 Europe Triathlon Championships Istanbul,4,standard,false_alarm,117135,,9,22,-13,7235.288813516097,7200.0,0.2536838948246286,44,0.6
194731,674802,2025 Asia Triathlon Championships Istanbul,4,standard,missed,28114,,20,8,12,7790.940096233733,7491.0,0.5880375143056644,21,0.7
194731,674802,2025 Asia Triathlon Championships Istanbul,4,standard,missed,198974,,23,10,13,8013.879982482179,7598.0,0.637933462235605,21,0.7
194731,674802,2025 Asia Triathlon Championships Istanbul,4,standard,missed,163834,,16,9,7,7707.573559984341,7579.0,0.5622379506528594,21,0.7
194731,674802,2025 Asia Triathlon Championships Istanbul,4,standard,false_alarm,95456,,5,16,-11,7492.16398979366,7748.0,0.2544185254733284,21,0.7
194731,674802,2025 Asia Triathlon Championships Istanbul,4,standard,false_alarm,115034,,10,19,-9,7756.097317212588,7846.0,0.3872005794823618,21,0.7
194731,674802,2025 Asia Triathlon Championships Istanbul,4,standard,false_alarm,175021,,13,17,-4,7767.86610831229,7760.0,0.42317228362999604,21,0.7
194283,674283,2025 Africa Triathlon Sprint Championships El Galala,4,sprint,missed,125404,,11,5,6,3568.325212389931,3527.0,0.6317776451016452,14,0.8
194283,674283,2025 Africa Triathlon Sprint Championships El Galala,4,sprint,missed,123686,,12,9,3,3692.5455324126706,3644.0,0.6276454954726723,14,0.8
194283,674283,2025 Africa Triathlon Sprint Championships El Galala,4,sprint,false_alarm,113392,,3,14,-11,3615.1298558223743,4055.0,0.2930261523591356,14,0.8
194283,674283,2025 Africa Triathlon Sprint Championships El Galala,4,sprint,false_alarm,196491,,9,11,-2,3716.6201781905775,3710.0,0.5877387190167429,14,0.8
194969,675395,2025 Europe Triathlon Balkan Championships Mudanya-Bursa,4,sprint,missed,158697,,16,6,10,3865.7214824693906,3452.0,0.6654027045485233,25,0.7
194969,675395,2025 Europe Triathlon Balkan Championships Mudanya-Bursa,4,sprint,missed,180813,,12,9,3,3720.860198713075,3480.0,0.4814070168191711,25,0.7
194969,675395,2025 Europe Triathlon Balkan Championships Mudanya-Bursa,4,sprint,missed,135830,,13,10,3,3693.9708675953307,3492.0,0.5953098811600779,25,0.7
194969,675395,2025 Europe Triathlon Balkan Championships Mudanya-Bursa,4,sprint,false_alarm,181219,,9,11,-2,3642.143591054361,3496.0,0.46272887293826,25,0.7
194969,675395,2025 Europe Triathlon Balkan Championships Mudanya-Bursa,4,sprint,false_alarm,140597,,5,15,-10,3662.088326609067,3554.0,0.41514709126872956,25,0.7
194969,675395,2025 Europe Triathlon Balkan Championships Mudanya-Bursa,4,sprint,false_alarm,166390,,6,14,-8,3580.489092671629,3542.0,0.46703293964585235,25,0.7
195094,676498,2025 World Triathlon Women’s Cup Dubai,4,sprint,missed,106712,,10,8,2,3777.8976686849264,3617.0,0.4805718560856997,15,0.9
195094,676498,2025 World Triathlon Women’s Cup Dubai,4,sprint,false_alarm,79637,,3,13,-10,3615.629846863725,3792.0,0.20811096400336065,15,0.9
