event_id,prog_id,event_name,event_date,location,gender,athlete_id,athlete_name,finish_position,swim_overall_position,bike_overall_position,gap_to_leader_sec,swim_pack_id,swim_pack_size,swim_pack_rank,swim_init_rank_at_bike,swim_to_bike_delta,t1_pack_id,t1_pack_size,t1_pack_rank,t1_init_rank_at_bike,t1_to_bike_delta,first_bike_pack_id,first_bike_pack_size,first_bike_pack_rank,first_bike_init_rank_at_bike,first_bike_to_bike_delta,bike_exit_pack_id,bike_exit_pack_size,bike_exit_pack_rank,first_bike_segment_sec,first_bike_segment_rank,first_bike_fastest_sec,first_bike_gap_to_fastest_sec
194996,676012,2025 World Triathlon Championship Series French Riviera,2025-08-31,French Riviera,Women,127941,Márta Kropkó,21.0,14.0,13.0,4,2.0,7.0,3.0,4.0,1.0,2.0,7.0,3.0,4.0,1.0,2.0,7.0,3.0,4.0,1.0,0.0,27.0,13.0,202.0,24.0,192.0,10.0
194996,676012,2025 World Triathlon Championship Series French Riviera,2025-08-31,French Riviera,Women,129529,Zuzanna Sudak,36.0,37.0,31.0,193,9.0,1.0,1.0,1.0,0.0,9.0,1.0,1.0,1.0,0.0,9.0,1.0,1.0,1.0,0.0,2.0,7.0,1.0,211.0,35.0,192.0,19.0
194996,676012,2025 World Triathlon Championship Series French Riviera,2025-08-31,French Riviera,Women,135389,Franka Rust,20.0,30.0,19.0,5,7.0,6.0,2.0,1.0,-1.0,7.0,6.0,2.0,1.0,-1.0,7.0,6.0,2.0,1.0,-1.0,0.0,27.0,19.0,201.0,22.0,192.0,9.0
194996,676012,2025 World Triathlon Championship Series French Riviera,2025-08-31,French Riviera,Women,135877,Tilda Månsson,9.0,25.0,24.0,6,5.0,2.0,1.0,2.0,1.0,5.0,2.0,1.0,2.0,1.0,5.0,2.0,1.0,2.0,1.0,0.0,27.0,24.0,206.0,30.0,192.0,14.0
194996,676012,2025 World Triathlon Championship Series French Riviera,2025-08-31,French Riviera,Women,137276,Julia Bröcker,26.0,32.0,26.0,7,7.0,6.0,5.0,3.0,-2.0,7.0,6.0,5.0,3.0,-2.0,7.0,6.0,5.0,3.0,-2.0,0.0,27.0,26.0,199.0,17.0,192.0,7.0
194996,676012,2025 World Triathlon Championship Series French Riviera,2025-08-31,French Riviera,Women,158203,Borbála Sarcia,34.0,34.0,33.0,195,8.0,3.0,3.0,2.0,-1.0,8.0,3.0,3.0,2.0,-1.0,8.0,3.0,3.0,2.0,-1.0,2.0,7.0,3.0,212.0,38.0,192.0,20.0
194996,676012,2025 World Triathlon Championship Series French Riviera,2025-08-31,French Riviera,Women,165494,Manami Iijima,,,,0,,,,,,,,,,,,,,,,,,,,40.0,192.0,
194197,674127,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Men,21622,Alois Knabl,25.0,17.0,18.0,44,5.0,6.0,2.0,3.0,1.0,2.0,7.0,4.0,3.0,-1.0,8.0,2.0,1.0,1.0,0.0,1.0,25.0,15.0,561.0,24.0,537.0,24.0
194197,674127,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Men,41102,Martin Demuth,34.0,14.0,33.0,170,4.0,5.0,3.0,4.0,1.0,2.0,7.0,6.0,6.0,0.0,7.0,4.0,3.0,3.0,0.0,2.0,6.0,5.0,561.0,24.0,537.0,24.0
194197,674127,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Men,41831,Gregor Payet,15.0,35.0,9.0,42,13.0,1.0,1.0,1.0,0.0,4.0,14.0,3.0,1.0,-2.0,6.0,2.0,2.0,1.0,-1.0,1.0,25.0,6.0,546.0,4.0,537.0,9.0
194197,674127,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Men,49390,Dorian Coninx,23.0,5.0,5.0,41,1.0,4.0,3.0,2.0,-1.0,0.0,15.0,11.0,4.0,-7.0,4.0,6.0,5.0,3.0,-2.0,1.0,25.0,2.0,560.0,23.0,537.0,23.0
194197,674127,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Men,54985,Tayler Reid,19.0,20.0,9.0,42,5.0,6.0,6.0,1.0,-5.0,4.0,14.0,5.0,1.0,-4.0,11.0,3.0,1.0,1.0,0.0,1.0,25.0,6.0,563.0,29.0,537.0,26.0
194197,674127,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Men,56027,Diego Moya,7.0,3.0,9.0,42,1.0,4.0,1.0,3.0,2.0,0.0,15.0,5.0,7.0,2.0,5.0,2.0,2.0,2.0,0.0,1.0,25.0,6.0,564.0,30.0,537.0,27.0
194197,674127,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Men,56153,Márk Dévay,10.0,1.0,2.0,1,0.0,2.0,1.0,1.0,0.0,0.0,15.0,8.0,2.0,-6.0,4.0,6.0,4.0,2.0,-2.0,0.0,3.0,2.0,561.0,24.0,537.0,24.0
194197,674127,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Men,56550,Adrien Briffod,5.0,26.0,14.0,43,8.0,2.0,2.0,1.0,-1.0,4.0,14.0,1.0,4.0,3.0,13.0,2.0,1.0,1.0,0.0,1.0,25.0,11.0,574.0,41.0,537.0,37.0
194197,674127,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Men,58385,Sylvain Fridelance,,,,0,8.0,2.0,1.0,2.0,1.0,4.0,14.0,12.0,12.0,0.0,13.0,2.0,2.0,2.0,0.0,3.0,2.0,2.0,571.0,36.0,537.0,34.0
194197,674127,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Men,61357,Valentin Wernz,14.0,24.0,14.0,43,7.0,2.0,1.0,1.0,0.0,2.0,7.0,3.0,2.0,-1.0,7.0,4.0,2.0,2.0,0.0,1.0,25.0,11.0,558.0,21.0,537.0,21.0
194197,674127,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Men,69143,Manoel Messias,,,,0,10.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,0.0,9.0,6.0,5.0,5.0,0.0,2.0,6.0,6.0,561.0,24.0,537.0,24.0
194197,674127,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Men,73078,Lasse Nygaard Priester,,,,0,,,,,,,,,,,,,,,,,,,581.0,43.0,537.0,44.0
194197,674127,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Men,74423,Jack Willis,,,,0,,,,,,,,,,,,,,,,,,,554.0,12.0,537.0,17.0
194197,674127,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Men,76425,Seth Rider,18.0,8.0,5.0,41,2.0,6.0,3.0,2.0,-1.0,0.0,15.0,9.0,4.0,-5.0,2.0,2.0,1.0,1.0,0.0,1.0,25.0,2.0,552.0,9.0,537.0,15.0
194197,674127,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Men,80795,Matthew Hauser,8.0,4.0,9.0,42,1.0,4.0,2.0,3.0,1.0,0.0,15.0,6.0,7.0,1.0,4.0,6.0,3.0,4.0,1.0,1.0,25.0,6.0,557.0,18.0,537.0,20.0
194197,674127,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Men,86080,Kevin Tarek Viñuela Gonzalez,35.0,12.0,35.0,393,4.0,5.0,1.0,5.0,4.0,1.0,3.0,2.0,2.0,0.0,14.0,1.0,1.0,1.0,0.0,4.0,2.0,1.0,594.0,44.0,537.0,57.0
194197,674127,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Men,90031,Ren Sato,31.0,28.0,30.0,169,9.0,4.0,4.0,2.0,-2.0,4.0,14.0,9.0,8.0,-1.0,12.0,3.0,2.0,2.0,0.0,2.0,6.0,2.0,567.0,33.0,537.0,30.0
194197,674127,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Men,90737,Hugo Mario Ruiz Dimate,,,,0,,,,,,,,,,,,,,,,,,,622.0,46.0,537.0,85.0
194197,674127,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Men,93364,Arnaud Mengal,30.0,30.0,28.0,47,10.0,3.0,2.0,2.0,0.0,5.0,2.0,2.0,2.0,0.0,11.0,3.0,3.0,2.0,-1.0,1.0,25.0,25.0,554.0,12.0,537.0,17.0
194197,674127,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Men,94446,Csongor Lehmann,3.0,7.0,14.0,43,2.0,6.0,2.0,3.0,1.0,0.0,15.0,3.0,9.0,6.0,4.0,6.0,2.0,5.0,3.0,1.0,25.0,11.0,556.0,17.0,537.0,19.0
194197,674127,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Men,94563,Tjebbe Kaindl,9.0,22.0,2.0,1,6.0,3.0,3.0,1.0,-2.0,0.0,15.0,7.0,2.0,-5.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,537.0,1.0,537.0,0.0
194197,674127,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Men,96040,Vetle Bergsvik Thorn,21.0,11.0,18.0,44,3.0,3.0,3.0,1.0,-2.0,0.0,15.0,10.0,11.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,25.0,15.0,549.0,5.0,537.0,12.0
194197,674127,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Men,96605,Tomas Zikmund,36.0,34.0,35.0,393,12.0,1.0,1.0,1.0,0.0,6.0,1.0,1.0,1.0,0.0,18.0,1.0,1.0,1.0,0.0,4.0,2.0,1.0,608.0,45.0,537.0,71.0
194197,674127,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Men,96667,Chase McQueen,,,,0,,,,,,,,,,,,,,,,,,,555.0,14.0,537.0,18.0
194197,674127,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Men,98098,Simon Westermann,28.0,9.0,4.0,40,2.0,6.0,5.0,1.0,-4.0,2.0,7.0,5.0,1.0,-4.0,3.0,3.0,2.0,1.0,-1.0,1.0,25.0,1.0,543.0,3.0,537.0,6.0
194197,674127,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Men,98130,Miguel Tiago Silva,,,,0,,,,,,,,,,,,,,,,,,,571.0,36.0,537.0,34.0
194197,674127,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Men,102726,Ryoya Tamazaki,,,,0,,,,,,,,,,,,,,,,,,,665.0,49.0,537.0,128.0
194197,674127,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Men,103124,Harry Leleu,20.0,16.0,18.0,44,4.0,5.0,5.0,2.0,-3.0,1.0,3.0,1.0,1.0,0.0,9.0,6.0,3.0,2.0,-1.0,1.0,25.0,15.0,572.0,40.0,537.0,35.0
194197,674127,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Men,104034,Hayden Wilde,17.0,36.0,29.0,167,14.0,5.0,1.0,1.0,0.0,8.0,2.0,1.0,1.0,0.0,16.0,1.0,1.0,1.0,0.0,2.0,6.0,1.0,565.0,32.0,537.0,28.0
194197,674127,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Men,104254,Zsombor Dévay,16.0,20.0,9.0,42,5.0,6.0,5.0,1.0,-4.0,4.0,14.0,4.0,1.0,-3.0,9.0,6.0,2.0,1.0,-1.0,1.0,25.0,6.0,557.0,18.0,537.0,20.0
194197,674127,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Men,104881,Edgar Andrés Bermúdez Muñoz,,,,0,,,,,,,,,,,,,,,,,,,665.0,49.0,537.0,128.0
194197,674127,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Men,104983,Max Stapley,26.0,10.0,24.0,45,2.0,6.0,6.0,4.0,-2.0,0.0,15.0,12.0,12.0,0.0,3.0,3.0,1.0,2.0,1.0,1.0,25.0,21.0,552.0,9.0,537.0,15.0
194197,674127,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Men,105480,Miguel Hidalgo,2.0,12.0,14.0,43,4.0,5.0,2.0,1.0,-1.0,0.0,15.0,2.0,9.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,25.0,11.0,542.0,2.0,537.0,5.0
194197,674127,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Men,106589,Jonas Osterholt,33.0,27.0,34.0,304,9.0,4.0,1.0,3.0,2.0,4.0,14.0,11.0,11.0,0.0,12.0,3.0,3.0,3.0,0.0,3.0,2.0,1.0,571.0,36.0,537.0,34.0
194197,674127,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Men,106946,Chris Ziehmer,13.0,25.0,18.0,44,7.0,2.0,2.0,2.0,0.0,2.0,7.0,2.0,3.0,1.0,6.0,2.0,1.0,2.0,1.0,1.0,25.0,15.0,557.0,18.0,537.0,20.0
194197,674127,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Men,107730,Alessio Crociani,6.0,2.0,5.0,41,0.0,2.0,2.0,2.0,0.0,0.0,15.0,4.0,4.0,0.0,5.0,2.0,1.0,1.0,0.0,1.0,25.0,2.0,562.0,28.0,537.0,25.0
194197,674127,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Men,110784,Aoba Yasumatsu,27.0,31.0,26.0,46,10.0,3.0,3.0,1.0,-2.0,5.0,2.0,1.0,1.0,0.0,10.0,2.0,2.0,2.0,0.0,1.0,25.0,23.0,551.0,7.0,537.0,14.0
194197,674127,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Men,115245,Filip Michalek,,,,0,,,,,,,,,,,,,,,,,,,642.0,47.0,537.0,105.0
194197,674127,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Men,115255,Victor Goené,29.0,28.0,18.0,44,9.0,4.0,3.0,1.0,-2.0,4.0,14.0,8.0,5.0,-3.0,12.0,3.0,1.0,1.0,0.0,1.0,25.0,15.0,571.0,36.0,537.0,34.0
194197,674127,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Men,116705,Peter Luftensteiner,,,,0,,,,,,,,,,,,,,,,,,,579.0,42.0,537.0,42.0
194197,674127,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Men,122645,Kyotaro Yoshikawa,32.0,19.0,30.0,169,5.0,6.0,3.0,5.0,2.0,4.0,14.0,10.0,8.0,-2.0,8.0,2.0,2.0,2.0,0.0,2.0,6.0,2.0,551.0,7.0,537.0,14.0
194197,674127,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Men,123392,Morgan Pearson,,,,0,,,,,,,,,,,,,,,,,,,659.0,48.0,537.0,122.0
194197,674127,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Men,123461,Ian Pennekamp,11.0,33.0,18.0,44,11.0,2.0,2.0,1.0,-1.0,4.0,14.0,2.0,5.0,3.0,9.0,6.0,1.0,2.0,1.0,1.0,25.0,15.0,550.0,6.0,537.0,13.0
194197,674127,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Men,125064,Henry Graf,1.0,6.0,1.0,0,1.0,4.0,4.0,1.0,-3.0,0.0,15.0,1.0,1.0,0.0,4.0,6.0,1.0,1.0,0.0,0.0,3.0,1.0,555.0,14.0,537.0,18.0
194197,674127,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Men,127901,Eric Diener,24.0,32.0,26.0,46,11.0,2.0,1.0,2.0,1.0,4.0,14.0,7.0,7.0,0.0,9.0,6.0,4.0,4.0,0.0,1.0,25.0,23.0,552.0,9.0,537.0,15.0
194197,674127,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Men,133130,Shachar Agur,,,,0,,,,,,,,,,,,,,,,,,,564.0,30.0,537.0,27.0
194197,674127,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Men,135049,Mitch Kolkman,12.0,17.0,24.0,45,5.0,6.0,1.0,4.0,3.0,2.0,7.0,1.0,5.0,4.0,10.0,2.0,1.0,1.0,0.0,1.0,25.0,21.0,567.0,33.0,537.0,30.0
194197,674127,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Men,164373,Eirik Berling Grande,,,,0,,,,,,,,,,,,,,,,,,,558.0,21.0,537.0,21.0
194197,674127,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Men,164894,John Reed,22.0,15.0,30.0,169,4.0,5.0,4.0,3.0,-1.0,4.0,14.0,6.0,8.0,2.0,11.0,3.0,2.0,3.0,1.0,2.0,6.0,2.0,568.0,35.0,537.0,31.0
194197,674127,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Men,168603,Oliver Conway,4.0,22.0,5.0,41,6.0,3.0,2.0,2.0,0.0,3.0,2.0,1.0,1.0,0.0,7.0,4.0,1.0,1.0,0.0,1.0,25.0,2.0,555.0,14.0,537.0,18.0
194197,674127,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Men,176644,Panagiotis Bitados,,,,0,,,,,,,,,,,,,,,,,,,,51.0,537.0,
194197,674128,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Women,17285,Yuko Takahashi,,,,0,,,,,,,,,,,,,,,,,,,710.0,35.0,610.0,100.0
194197,674128,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Women,30383,Miriam Casillas García,22.0,16.0,23.0,265,10.0,1.0,1.0,1.0,0.0,13.0,1.0,1.0,1.0,0.0,18.0,1.0,1.0,1.0,0.0,4.0,4.0,3.0,680.0,30.0,610.0,70.0
194197,674128,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Women,31827,Anna Godoy Contreras,7.0,9.0,10.0,65,4.0,2.0,1.0,1.0,0.0,3.0,5.0,1.0,2.0,1.0,0.0,4.0,3.0,3.0,0.0,1.0,10.0,8.0,612.0,2.0,610.0,2.0
194197,674128,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Women,39683,Alice Betto,,,,0,,,,,,,,,,,,,,,,,,,629.0,13.0,610.0,19.0
194197,674128,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Women,41158,Leonie Periault,5.0,11.0,7.0,64,5.0,3.0,2.0,2.0,0.0,4.0,6.0,2.0,3.0,1.0,4.0,5.0,1.0,3.0,2.0,1.0,10.0,5.0,627.0,10.0,610.0,17.0
194197,674128,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Women,55701,Maya Kingma,11.0,10.0,2.0,1,5.0,3.0,1.0,1.0,0.0,4.0,6.0,4.0,1.0,-3.0,4.0,5.0,3.0,1.0,-2.0,0.0,2.0,2.0,625.0,8.0,610.0,15.0
194197,674128,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Women,56557,Jeanne Lehair,4.0,8.0,7.0,64,3.0,1.0,1.0,1.0,0.0,4.0,6.0,1.0,3.0,2.0,7.0,1.0,1.0,1.0,0.0,1.0,10.0,5.0,642.0,22.0,610.0,32.0
194197,674128,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Women,57913,Romana Gajdošová,20.0,28.0,17.0,172,17.0,1.0,1.0,1.0,0.0,8.0,3.0,1.0,1.0,0.0,8.0,2.0,2.0,1.0,-1.0,3.0,8.0,4.0,640.0,18.0,610.0,30.0
194197,674128,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Women,58449,Verena Steinhauser,15.0,21.0,14.0,171,13.0,1.0,1.0,1.0,0.0,11.0,1.0,1.0,1.0,0.0,10.0,4.0,3.0,2.0,-1.0,3.0,8.0,1.0,640.0,18.0,610.0,30.0
194197,674128,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Women,64952,Emma Jeffcoat,,,,0,,,,,,,,,,,,,,,,,,,672.0,28.0,610.0,62.0
194197,674128,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Women,71161,Sian Rainsley,10.0,3.0,10.0,65,1.0,4.0,1.0,3.0,2.0,3.0,5.0,2.0,2.0,0.0,6.0,2.0,1.0,1.0,0.0,1.0,10.0,8.0,640.0,18.0,610.0,30.0
194197,674128,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Women,71740,Ilaria Zane,,,,0,,,,,,,,,,,,,,,,,,,,36.0,610.0,
194197,674128,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Women,79065,Lisa Tertsch,3.0,6.0,3.0,62,1.0,4.0,4.0,1.0,-3.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,2.0,1.0,-1.0,1.0,10.0,1.0,628.0,11.0,610.0,18.0
194197,674128,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Women,79066,Nina Eim,,,,0,,,,,,,,,,,,,,,,,,,,36.0,610.0,
194197,674128,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Women,79830,Tereza Zimovjanova,8.0,14.0,4.0,63,8.0,2.0,1.0,1.0,0.0,6.0,3.0,1.0,1.0,0.0,5.0,1.0,1.0,1.0,0.0,1.0,10.0,2.0,618.0,4.0,610.0,8.0
194197,674128,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Women,81334,Taylor Spivey,2.0,2.0,1.0,0,0.0,2.0,2.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,631.0,14.0,610.0,21.0
194197,674128,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Women,82483,Sara Guerrero Manso,28.0,19.0,27.0,493,11.0,5.0,5.0,3.0,-2.0,9.0,4.0,3.0,3.0,0.0,11.0,1.0,1.0,1.0,0.0,7.0,1.0,1.0,654.0,25.0,610.0,44.0
194197,674128,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Women,83263,Olivia Mathias,9.0,13.0,4.0,63,6.0,4.0,3.0,1.0,-2.0,4.0,6.0,3.0,2.0,-1.0,4.0,5.0,2.0,2.0,0.0,1.0,10.0,2.0,628.0,11.0,610.0,18.0
194197,674128,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Women,104333,Jessica Fullagar,19.0,18.0,22.0,264,11.0,5.0,3.0,1.0,-2.0,6.0,3.0,2.0,2.0,0.0,4.0,5.0,4.0,4.0,0.0,4.0,4.0,2.0,615.0,3.0,610.0,5.0
194197,674128,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Women,106503,Annika Koch,12.0,22.0,17.0,172,14.0,2.0,1.0,1.0,0.0,9.0,4.0,1.0,2.0,1.0,10.0,4.0,1.0,3.0,2.0,3.0,8.0,4.0,648.0,24.0,610.0,38.0
194197,674128,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Women,106581,Bianca Seregni,,,,0,,,,,,,,,,,,,,,,,,,,36.0,610.0,
194197,674128,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Women,112738,Maria Tomé,14.0,25.0,14.0,171,15.0,2.0,2.0,1.0,-1.0,9.0,4.0,2.0,1.0,-1.0,9.0,1.0,1.0,1.0,0.0,3.0,8.0,1.0,641.0,21.0,610.0,31.0
194197,674128,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Women,113106,Jolien Vermeylen,6.0,1.0,10.0,65,0.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,3.0,2.0,2.0,0.0,1.0,10.0,8.0,635.0,17.0,610.0,25.0
194197,674128,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Women,114954,Eva Daniels,16.0,26.0,19.0,173,16.0,2.0,2.0,2.0,0.0,10.0,2.0,2.0,2.0,0.0,8.0,2.0,1.0,2.0,1.0,3.0,8.0,7.0,632.0,16.0,610.0,22.0
194197,674128,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Women,115147,Nora Gmür,24.0,24.0,21.0,263,15.0,2.0,1.0,2.0,1.0,12.0,2.0,1.0,1.0,0.0,17.0,2.0,1.0,1.0,0.0,4.0,4.0,1.0,687.0,34.0,610.0,77.0
194197,674128,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Women,117135,Selina Klamt,,,,0,,,,,,,,,,,,,,,,,,,631.0,14.0,610.0,21.0
194197,674128,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Women,117212,Beth Potter,1.0,4.0,4.0,63,1.0,4.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,10.0,2.0,623.0,6.0,610.0,13.0
194197,674128,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Women,123462,Barbara De Koning,27.0,15.0,28.0,499,9.0,1.0,1.0,1.0,0.0,7.0,3.0,2.0,2.0,0.0,15.0,1.0,1.0,1.0,0.0,8.0,2.0,1.0,686.0,33.0,610.0,76.0
194197,674128,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Women,124520,Heidi Juránková,21.0,20.0,23.0,265,12.0,1.0,1.0,1.0,0.0,8.0,3.0,2.0,2.0,0.0,14.0,1.0,1.0,1.0,0.0,4.0,4.0,3.0,677.0,29.0,610.0,67.0
194197,674128,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Women,125061,Djenyfer Arnold,17.0,7.0,19.0,173,2.0,1.0,1.0,1.0,0.0,3.0,5.0,3.0,5.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,8.0,7.0,619.0,5.0,610.0,9.0
194197,674128,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Women,125375,Emma Lombardi,,,,0,4.0,2.0,2.0,2.0,0.0,3.0,5.0,5.0,4.0,-1.0,0.0,4.0,4.0,4.0,0.0,3.0,8.0,4.0,610.0,1.0,610.0,0.0
194197,674128,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Women,127941,Márta Kropkó,18.0,4.0,14.0,171,1.0,4.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,3.0,3.0,3.0,0.0,3.0,8.0,1.0,624.0,7.0,610.0,14.0
194197,674128,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Women,132848,Gina Sereno,25.0,17.0,26.0,479,11.0,5.0,2.0,2.0,0.0,8.0,3.0,3.0,3.0,0.0,12.0,1.0,1.0,1.0,0.0,6.0,1.0,1.0,659.0,27.0,610.0,49.0
194197,674128,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Women,135389,Franka Rust,13.0,26.0,13.0,168,16.0,2.0,1.0,1.0,0.0,10.0,2.0,1.0,1.0,0.0,10.0,4.0,2.0,1.0,-1.0,2.0,1.0,1.0,642.0,22.0,610.0,32.0
194197,674128,2025 World Triathlon Championship Series Karlovy Vary,2025-09-14,Karlovy Vary,Women,158203,Borbála Sarcia,,,,0,,,,,,,,,,,,,,,,,,,,36.0,610.0,
